stimulus_set,question_type,sample_id,image_path,filename,figure_type,figure_rotation,number_rotation,number_position_x,number_position_y,number_location_x,number_location_y,relative_location,number_appearance_type,number_appearance,target,model_answer,model
level_2_rotations,visual,level_2_rotations_395_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0395_front.jpg,level_2_rot_image_0395_front.jpg,arrowman_1,100.0,280.0,214,79,right,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_396_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0396_front.jpg,level_2_rot_image_0396_front.jpg,arrowman_1,100.0,280.0,109,71,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_397_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0397_front.jpg,level_2_rot_image_0397_front.jpg,arrowman_1,100.0,280.0,196,70,right,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_398_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0398_front.jpg,level_2_rot_image_0398_front.jpg,arrowman_1,100.0,280.0,169,154,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_399_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0399_front.jpg,level_2_rot_image_0399_front.jpg,arrowman_1,100.0,280.0,182,45,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_400_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0400_front.jpg,level_2_rot_image_0400_front.jpg,arrowman_1,110.0,20.0,163,97,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_401_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0401_front.jpg,level_2_rot_image_0401_front.jpg,arrowman_1,110.0,20.0,35,34,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_402_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0402_front.jpg,level_2_rot_image_0402_front.jpg,arrowman_1,110.0,20.0,185,24,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_403_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0403_front.jpg,level_2_rot_image_0403_front.jpg,arrowman_1,110.0,20.0,128,76,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_404_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0404_front.jpg,level_2_rot_image_0404_front.jpg,arrowman_1,110.0,20.0,149,109,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_405_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0405_front.jpg,level_2_rot_image_0405_front.jpg,arrowman_1,110.0,20.0,52,18,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_406_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0406_front.jpg,level_2_rot_image_0406_front.jpg,arrowman_1,110.0,20.0,46,66,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_407_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0407_front.jpg,level_2_rot_image_0407_front.jpg,arrowman_1,110.0,20.0,180,21,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_408_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0408_front.jpg,level_2_rot_image_0408_front.jpg,arrowman_1,110.0,20.0,157,50,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_409_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0409_front.jpg,level_2_rot_image_0409_front.jpg,arrowman_1,110.0,20.0,55,55,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_410_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0410_front.jpg,level_2_rot_image_0410_front.jpg,arrowman_1,110.0,110.0,97,49,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_411_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0411_front.jpg,level_2_rot_image_0411_front.jpg,arrowman_1,110.0,110.0,128,93,left,top,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_412_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0412_front.jpg,level_2_rot_image_0412_front.jpg,arrowman_1,110.0,110.0,203,86,right,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_413_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0413_front.jpg,level_2_rot_image_0413_front.jpg,arrowman_1,110.0,110.0,44,24,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_414_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0414_front.jpg,level_2_rot_image_0414_front.jpg,arrowman_1,110.0,110.0,96,32,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_415_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0415_front.jpg,level_2_rot_image_0415_front.jpg,arrowman_1,110.0,110.0,164,48,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_416_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0416_front.jpg,level_2_rot_image_0416_front.jpg,arrowman_1,110.0,110.0,105,39,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_417_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0417_front.jpg,level_2_rot_image_0417_front.jpg,arrowman_1,110.0,110.0,107,49,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_418_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0418_front.jpg,level_2_rot_image_0418_front.jpg,arrowman_1,110.0,110.0,82,61,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_419_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0419_front.jpg,level_2_rot_image_0419_front.jpg,arrowman_1,110.0,110.0,198,144,right,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_420_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0420_front.jpg,level_2_rot_image_0420_front.jpg,arrowman_1,110.0,200.0,19,34,left,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_421_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0421_front.jpg,level_2_rot_image_0421_front.jpg,arrowman_1,110.0,200.0,134,117,left,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_422_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0422_front.jpg,level_2_rot_image_0422_front.jpg,arrowman_1,110.0,200.0,206,34,right,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_423_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0423_front.jpg,level_2_rot_image_0423_front.jpg,arrowman_1,110.0,200.0,137,49,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_424_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0424_front.jpg,level_2_rot_image_0424_front.jpg,arrowman_1,110.0,200.0,187,152,left,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_425_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0425_front.jpg,level_2_rot_image_0425_front.jpg,arrowman_1,110.0,200.0,107,73,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_426_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0426_front.jpg,level_2_rot_image_0426_front.jpg,arrowman_1,110.0,200.0,167,26,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_427_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0427_front.jpg,level_2_rot_image_0427_front.jpg,arrowman_1,110.0,200.0,120,52,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_428_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0428_front.jpg,level_2_rot_image_0428_front.jpg,arrowman_1,110.0,200.0,124,113,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_429_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0429_front.jpg,level_2_rot_image_0429_front.jpg,arrowman_1,110.0,200.0,137,134,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_430_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0430_front.jpg,level_2_rot_image_0430_front.jpg,arrowman_1,110.0,290.0,183,117,left,top,front,figure_perspective,3,3,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_431_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0431_front.jpg,level_2_rot_image_0431_front.jpg,arrowman_1,110.0,290.0,103,45,left,top,front,figure_perspective,3,3,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_432_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0432_front.jpg,level_2_rot_image_0432_front.jpg,arrowman_1,110.0,290.0,57,74,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_433_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0433_front.jpg,level_2_rot_image_0433_front.jpg,arrowman_1,110.0,290.0,61,51,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_434_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0434_front.jpg,level_2_rot_image_0434_front.jpg,arrowman_1,110.0,290.0,137,72,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_435_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0435_front.jpg,level_2_rot_image_0435_front.jpg,arrowman_1,110.0,290.0,127,112,left,top,front,figure_perspective,3,3,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_436_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0436_front.jpg,level_2_rot_image_0436_front.jpg,arrowman_1,110.0,290.0,62,22,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_437_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0437_front.jpg,level_2_rot_image_0437_front.jpg,arrowman_1,110.0,290.0,26,41,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_438_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0438_front.jpg,level_2_rot_image_0438_front.jpg,arrowman_1,110.0,290.0,62,33,left,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_439_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0439_front.jpg,level_2_rot_image_0439_front.jpg,arrowman_1,110.0,290.0,198,28,right,top,front,figure_perspective,3,3,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_440_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0440_front.jpg,level_2_rot_image_0440_front.jpg,arrowman_1,120.0,30.0,173,81,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_441_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0441_front.jpg,level_2_rot_image_0441_front.jpg,arrowman_1,120.0,30.0,147,96,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_442_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0442_front.jpg,level_2_rot_image_0442_front.jpg,arrowman_1,120.0,30.0,118,120,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_443_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0443_front.jpg,level_2_rot_image_0443_front.jpg,arrowman_1,120.0,30.0,72,30,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_444_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0444_front.jpg,level_2_rot_image_0444_front.jpg,arrowman_1,120.0,30.0,192,40,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_445_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0445_front.jpg,level_2_rot_image_0445_front.jpg,arrowman_1,120.0,30.0,157,68,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_446_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0446_front.jpg,level_2_rot_image_0446_front.jpg,arrowman_1,120.0,30.0,170,90,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_447_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0447_front.jpg,level_2_rot_image_0447_front.jpg,arrowman_1,120.0,30.0,116,83,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_448_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0448_front.jpg,level_2_rot_image_0448_front.jpg,arrowman_1,120.0,30.0,120,39,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_449_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0449_front.jpg,level_2_rot_image_0449_front.jpg,arrowman_1,120.0,30.0,102,76,left,top,front,figure_perspective,M,m,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_450_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0450_front.jpg,level_2_rot_image_0450_front.jpg,arrowman_1,120.0,120.0,54,108,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_451_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0451_front.jpg,level_2_rot_image_0451_front.jpg,arrowman_1,120.0,120.0,81,82,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_452_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0452_front.jpg,level_2_rot_image_0452_front.jpg,arrowman_1,120.0,120.0,32,51,left,top,front,figure_perspective,E,e,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_453_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0453_front.jpg,level_2_rot_image_0453_front.jpg,arrowman_1,120.0,120.0,192,18,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_454_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0454_front.jpg,level_2_rot_image_0454_front.jpg,arrowman_1,120.0,120.0,39,26,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_455_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0455_front.jpg,level_2_rot_image_0455_front.jpg,arrowman_1,120.0,120.0,151,44,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_456_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0456_front.jpg,level_2_rot_image_0456_front.jpg,arrowman_1,120.0,120.0,128,135,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_457_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0457_front.jpg,level_2_rot_image_0457_front.jpg,arrowman_1,120.0,120.0,67,75,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_458_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0458_front.jpg,level_2_rot_image_0458_front.jpg,arrowman_1,120.0,120.0,148,99,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_459_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0459_front.jpg,level_2_rot_image_0459_front.jpg,arrowman_1,120.0,120.0,155,129,left,top,front,figure_perspective,E,e,E,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_460_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0460_front.jpg,level_2_rot_image_0460_front.jpg,arrowman_1,120.0,210.0,125,64,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_461_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0461_front.jpg,level_2_rot_image_0461_front.jpg,arrowman_1,120.0,210.0,30,84,left,top,front,figure_perspective,W,w,W,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_462_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0462_front.jpg,level_2_rot_image_0462_front.jpg,arrowman_1,120.0,210.0,46,104,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_463_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0463_front.jpg,level_2_rot_image_0463_front.jpg,arrowman_1,120.0,210.0,144,134,left,top,front,figure_perspective,W,w,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_464_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0464_front.jpg,level_2_rot_image_0464_front.jpg,arrowman_1,120.0,210.0,94,109,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_465_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0465_front.jpg,level_2_rot_image_0465_front.jpg,arrowman_1,120.0,210.0,145,111,left,top,front,figure_perspective,W,w,m,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_466_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0466_front.jpg,level_2_rot_image_0466_front.jpg,arrowman_1,120.0,210.0,170,78,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_467_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0467_front.jpg,level_2_rot_image_0467_front.jpg,arrowman_1,120.0,210.0,156,146,left,top,front,figure_perspective,W,w,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_468_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0468_front.jpg,level_2_rot_image_0468_front.jpg,arrowman_1,120.0,210.0,125,25,left,top,front,figure_perspective,W,w,3,openai/gpt-4o-mini
level_2_rotations,visual,level_2_rotations_469_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0469_front.jpg,level_2_rot_image_0469_front.jpg,arrowman_1,120.0,210.0,134,113,left,top,front,figure_perspective,W,w,M,openai/gpt-4o-mini
